Rank,countdown,Metropolitan Statistical Area,R_0 (median),R_0 (minimum),R_0 (maximum),HIT (median),HIT (minimum),HIT (maximum),p_vac^d (median),p_vac^d (minimum),p_vac^d (maximum),p_vac^i (median),p_vac^i (minimum),p_vac^i (maximum)
114,289763,"Lafayette, LA MSA",4.19346940817458,2.48562976741233,10.283821557226,0.761533970403924,0.597687470149245,0.902759884111627,0.590438859452399,0.399037035856673,0.755415818866307,0.592310136108461,0.42160951600403,0.684292781032747
115,158603,"Reno, NV MSA",2.30925620644854,1.8979386060416,2.9056302755508,0.566960133220591,0.473112567067893,0.655840590451435,0.33313742033807,0.226217490991772,0.434398354392834,0.333450162306135,0.240072701984535,0.259698483536094
116,260982,"Huntsville, AL MSA",3.66340424939881,2.28741515938349,6.13068594763067,0.727029852038823,0.562825315772795,0.83688611542947,0.5521754912212,0.364805516363108,0.677529916729651,0.553133441692726,0.340516774817561,0.546958904819174
117,185018,"Springfield, MO MSA",2.49933566413594,1.80830381910646,4.15750576010527,0.599893678008345,0.44699558258184,0.75947116908512,0.389123875372267,0.215163924462072,0.570683314923504,0.393403693279676,0.203085043556899,0.424041863368715
118,142699,"Visalia, CA MSA",2.12530341466128,1.73118354216496,3.47972557800384,0.52947894728745,0.422360497518688,0.712621016346451,0.303652590952807,0.179159350993389,0.51650060732389,0.306091059857948,0.181034706858634,0.236645771180729
119,282559,"Asheville, NC MSA",5.97853346371394,3.39762378473126,12.3096158019086,0.832734899608844,0.705676654227008,0.918762696083094,0.610305839691265,0.466778410703602,0.707484487265981,0.61069995611419,0.472039723641916,0.635440946001527
120,277982,"Killeen-Temple, TX MSA",3.20844997497683,2.01151665886249,8.23335163597111,0.688323019589164,0.502862680458485,0.878542780119939,0.601989228702612,0.392030472396448,0.817336103042989,0.603910617039377,0.401870521005078,0.758937303680817
121,191737,"York-Hanover, PA MSA",2.69339072436858,2.03318871080393,5.30890362035497,0.628720782709893,0.508161738904897,0.811637190743889,0.423602555729322,0.287844182067429,0.629579919907302,0.426975826294845,0,0.437344767671884
122,318877,"Vallejo, CA MSA",11.6897470562995,3.07428343197828,47.2534030088636,0.91445494969362,0.674720948108384,0.978837502987617,0.712021124162664,0.440501085139294,0.784940081286879,0.712345600631744,0.445416464424956,0.78409488511965
123,259827,"Santa Maria-Santa Barbara, CA MSA",5.85763654529247,2.35637200247008,25.156855445419,0.829282682141886,0.575618790686809,0.960249403898288,0.578734113540382,0.288554297497288,0.728554015021198,0.581918600146141,0.279104789749628,0.725729224423401
124,261592,"Salinas, CA MSA",5.99450843524277,3.70884207168476,9.9614952380379,0.833180650122899,0.730374068058998,0.899613464032838,0.600679477685962,0.48280448476506,0.676849381520353,0.602661005825501,0.488998997569384,0.641500944677196
125,188972,"Salem, OR MSA",2.88399873196619,2.23199932786856,3.59619620009429,0.653259209542633,0.551971191248096,0.72192840869645,0.434976844826135,0.32067438067379,0.512469314387787,0.435516305401321,0.31223160250067,0.317712241891456
126,212553,"Mobile, AL MSA",2.98974677323555,2.16201836762541,4.86661398741498,0.665523512241211,0.537469239404139,0.794518323708026,0.491047143591063,0.343040302706986,0.640141071600258,0.494843228393786,0.358948748154158,0.445356957923368
127,242427,"Corpus Christi, TX MSA",5.22948034147072,2.35580619318058,16.1142304617635,0.808776410904575,0.575516864292687,0.937943049631018,0.56055238463522,0.281241341072344,0.715219874906133,0.565066211855683,0.316879299648578,0.661687290918717
128,301109,"Brownsville-Harlingen, TX MSA",18.7935139798837,6.58411888978043,63.0586201830939,0.946790153184211,0.848119388981242,0.984141739906512,0.709288382475732,0.590585932424253,0.754222916965877,0.711566941654638,0.594722069666387,0.745959360233146
129,138557,"Reading, PA MSA",2.09079179611732,1.84649420175446,2.37565385550658,0.521712299686158,0.458433176205025,0.579063255498238,0.327884404358468,0.256081190965145,0.392960889175986,0.328985571978896,0.234626011604309,0.243877431156569
130,337137,"Gulfport-Biloxi, MS MSA",7.52033236105851,3.83161886125919,20.735113726572,0.867027153589892,0.739013707727869,0.951772630081189,0.806760216631317,0.662653622543688,0.902159429575378,0.807193163479362,0.665976597242875,0.875677747252458
131,275516,"Manchester-Nashua, NH MSA",4.66998720827034,2.45170639627396,9.58811661213964,0.785866651148628,0.592120817761957,0.895704230512394,0.659524475607162,0.441479827626913,0.783137437541563,0.66066946066264,0.426889527116386,0.769529912059384
132,182329,"Salisbury, MD-DE MSA",3.83756763737956,2.63503696844751,4.76928113515011,0.739418273632608,0.620498682950481,0.790324794940291,0.437272996930539,0.300274388086945,0.495918696602187,0.438577399538691,0.293046385003028,0.388340070186881
133,214721,"Fort Wayne, IN MSA",3.61533490709118,2.26339925066411,6.54332891857237,0.723400452323633,0.55818665235195,0.84717259174277,0.519107523501877,0.331737811100614,0.659478062586551,0.519574010615521,0.0485371048740271,0.514641982172842
134,270379,"Flint, MI MSA",6.00491244266882,2.97344478711254,11.79378276734,0.833469678442878,0.663689736451747,0.915209562552801,0.664879013216428,0.473571794322322,0.756983119970173,0.666264986773463,0.36852113267032,0.690449633613587
135,109104,"Peoria, IL MSA",2.1648914694364,1.78887494904194,2.96195577150365,0.538083079859732,0.440989432751817,0.662385235586302,0.271051226934226,0.161114797411862,0.411795092156669,0.272376111474977,0.155322041874533,0.169037929100729
136,126127,"Canton-Massillon, OH MSA",2.2415762127739,1.82857125760288,2.96962534241593,0.553885344472618,0.453124948868044,0.663257184090956,0.317178450224266,0.204098597600001,0.439922623975056,0.317283216609119,0.209875015131203,0.242244242105466
137,208935,"Anchorage, AK MSA",5.10990105467705,3.78026987955475,8.86921238478889,0.804301494432126,0.735468622119175,0.887250416765862,0.526818816551419,0.44899296992502,0.620604966837579,0.527191283499703,0.446993988144478,0.620115167376823
138,203669,"Shreveport-Bossier City, LA MSA",3.41185007076042,2.51256648415816,5.06913196584517,0.706903885205857,0.60200058135574,0.802727566230706,0.514823121500541,0.393351317546347,0.625781260743233,0.516001331160337,0.387038755072989,0.561608976851647
139,330482,"Savannah, GA MSA",4.19495123719148,2.31359982829006,8.78550467585452,0.761618206396721,0.567773135279371,0.886176146175378,0.838914974996979,0.61757307398451,0.981141398490173,0.840164037197004,0.62975896284105,0.92855014951072
140,316364,"Beaumont-Port Arthur, TX MSA",12.0181748656697,5.66478881000898,31.7363628575613,0.916792690139954,0.823470912413694,0.968490403122494,0.804059274264943,0.696859490641444,0.863445023021405,0.805891277689461,0.695787225688154,0.844038499924577
141,166103,"Tallahassee, FL MSA",2.91479262789933,2.27485463478165,5.84890711023228,0.656922420336746,0.560411472139633,0.829027888261285,0.417843877566132,0.304936789122703,0.619188156651093,0.428955007990085,0.186444106684528,0.504389315969398
142,124892,"Naples-Marco Island, FL MSA",2.84648231298991,1.97901329420935,4.36576773492559,0.648689192468716,0.494697684484472,0.770945212682726,0.324477068492738,0.144550699127735,0.467323139279782,0.323464513352602,0.131481279315233,0.218445430042902
143,165636,"Eugene-Springfield, OR MSA",3.3308090805513,1.52117392628515,10.6987771125474,0.69977264507923,0.342612976254404,0.906531373681277,0.433435097775012,0.0350967625011962,0.664032040665182,0.433523467123136,0.0378023812500737,0.581375889533077
144,146310,"Davenport-Moline-Rock Island, IA-IL MSA",2.88863552627899,2.62703562673648,3.58745144730171,0.653815792645826,0.619342809887096,0.72125058284701,0.384973681051923,0.345714551998156,0.461770955884532,0.385866837570621,0.349199525095621,0.392829655255506
145,204912,"Montgomery, AL MSA",3.23290980423272,2.02547460025828,8.26847203841227,0.690681132306649,0.506288550904323,0.879058670652284,0.546977755932533,0.332532873377423,0.766057063675446,0.54893360186424,0.313934599462526,0.757759014162962
146,261773,"Hickory-Lenoir-Morganton, NC MSA",8.0972527971461,3.53872038783439,19.6049532798252,0.876501323961078,0.71741197653314,0.948992482372857,0.707468058401836,0.526155754280818,0.790085399993452,0.708045019127145,0.523356429761967,0.789013028921059
147,149879,"Ann Arbor, MI MSA",3.11369980001885,2.17287365283527,5.08888036733985,0.678838660042324,0.539779959734358,0.80349312072299,0.407720317024635,0.250820598330173,0.548367754196791,0.405329874456103,0.258156685710254,0.349382689314376
148,330305,"Trenton-Princeton, NJ MSA",5.36304493893826,4.03585932308283,8.37455074984837,0.813538761769546,0.752221294166383,0.880590609589642,0.898959445354792,0.829193723452354,0.975249624171964,0.897892396776966,0.827719939211218,0.949681897278139
149,235877,"Ocala, FL MSA",6.58007718025106,4.9607590810177,8.93440359083865,0.848026098690556,0.798417946997972,0.888073110887289,0.645041639504283,0.587920161386275,0.691153910428284,0.645212297776972,0.589932074586499,0.690225365536796
150,198118,"Fort Collins, CO MSA",3.79637986619928,3.36507065066054,5.29518688078938,0.73659116441339,0.702829419107825,0.811149252611284,0.555108008990727,0.517266194553459,0.638676358696778,0.554814736342387,0.300778221668867,0.627977466240621
151,151749,"Huntington-Ashland, WV-KY-OH MSA",2.88182714376391,2.69615546326522,3.06854457179959,0.652997924541054,0.629101506339351,0.674112604004466,0.426232669495758,0.39936005861683,0.449977088440231,0.426411669512912,0.399936558087564,0.451024872315453
152,123353,"Lincoln, NE MSA",2.96084238031179,2.51566292057762,4.19009704995548,0.662258279383756,0.602490464115761,0.761342043375672,0.364724533735913,0.296519543491518,0.477795542373993,0.366711758141864,0.2433565659573,0.484821238412016
153,139417,"Rockford, IL MSA",2.94801035191902,2.56125532687411,4.61741074702602,0.660788165364126,0.609566453798086,0.783428407220631,0.414787023673774,0.356343258162223,0.554719043089025,0.414600946390272,0.359133341249184,0.556932528502353
154,176864,"Gainesville, FL MSA",3.79421707118515,2.27842187772422,8.15641017823559,0.736441015039858,0.561099720040066,0.877397043779335,0.535792079629524,0.334415649659772,0.697677628896759,0.537368650042277,0.349945149675334,0.610605615074372
155,215385,"Boulder, CO MSA",6.20890424048752,2.87867880395374,11.8141051404322,0.838940985193632,0.652618416953449,0.915355417264941,0.659485818424171,0.449266037294425,0.745700952408782,0.660292174294933,0.400939424093746,0.68839646319426
156,213467,"Greeley, CO MSA",4.13298874655636,2.70517730657904,5.83677477952139,0.758044344825955,0.630338463372444,0.82867250531774,0.657437349182817,0.513131933709702,0.737245936914771,0.657847525878092,0.509206771991977,0.728709435705399
157,115046,"South Bend-Mishawaka, IN-MI MSA",2.48982787778087,1.8696314840599,3.86668291935253,0.598365811177567,0.465135237331101,0.741380397395645,0.354293696308851,0.201978053853,0.517794895406494,0.355501893555141,0.194175012297217,0.48638069442944
158,167411,"Green Bay, WI MSA",4.44193191995471,3.8854542703114,5.04794460727925,0.774872731500532,0.742629836711512,0.801899569468734,0.51827302098559,0.480990350079874,0.549524331148154,0.51844950973771,0.463246300908987,0.555313708439105
159,161593,"Lubbock, TX MSA",3.62538779507715,2.65975197087851,12.0208149303551,0.724167439037037,0.62402509296019,0.916810964498356,0.501439601721806,0.384946849872616,0.725536352857409,0.496490576031133,0.373368833411117,0.668339672141963
160,213054,"Columbus, GA-AL MSA",2.56217761698346,1.9849577863049,4.44792392152912,0.609706995576155,0.496210948716672,0.775176010731717,0.662333033614032,0.531829701154082,0.852597439240441,0.663619317355229,0.55019193463744,0.709494641964377
161,149636,"Spartanburg, SC MSA",2.63763751574342,1.85769687194078,4.3951285461032,0.620872847754385,0.461699045143313,0.772475369147822,0.465631948729075,0.284306994008729,0.638331977730223,0.467926653425596,0.228582611858326,0.484309910912675
162,132164,"Evansville, IN-KY MSA",3.8003803617406,2.39859409151681,9.52160704361424,0.736868443467592,0.583089108933966,0.894975712039003,0.418646021573592,0.242472536238052,0.599777697332124,0.419453113168096,0.236308703645224,0.597646722762725
163,139259,"Roanoke, VA MSA",3.38116449264968,2.13497223161009,10.288535147454,0.70424390704034,0.531609833048813,0.902804433705272,0.443552064787082,0.248847002832781,0.667498234578984,0.44459953926419,0.256512649862455,0.573599065006969
164,196931,"Clarksville, TN-KY MSA",4.34623914554439,2.31664364205883,13.4539981206058,0.769916020146944,0.568341033620825,0.925672652022418,0.638908600151306,0.410810817975694,0.815159348829074,0.639759018617629,0.413972424078854,0.765859130243015
165,144185,"Kingsport-Bristol, TN-VA MSA",3.41452906132194,3.12319204904601,3.78647893653304,0.707133844216617,0.679814758651984,0.735902399891437,0.467831874898341,0.436957442353405,0.500344413778755,0.469348671004579,0.420948141287937,0.502200311270243
166,176544,"Kennewick-Richland, WA MSA",4.27323090286003,2.82517566185971,8.24114913968661,0.765985030359415,0.64603970878691,0.87865769893857,0.588097731500945,0.449494751719371,0.718296787206278,0.589240029388922,0.464677511271548,0.624334480231598
167,137284,"Wilmington, NC MSA",3.38224507603712,2.03288817321394,6.33605433561197,0.704338397272007,0.508089026648707,0.842173070647537,0.461407053581358,0.23831912558553,0.618091641112352,0.455611919225723,0.247208590486622,0.468287448482146
168,167852,"Olympia-Lacey-Tumwater, WA MSA",5.09171598186185,3.11818361906605,10.2837801453292,0.803602556866431,0.679300476762969,0.902759492534057,0.577159991227657,0.438285831964821,0.687941211175539,0.577731188408431,0.439730564528997,0.665015298971582
169,91726,"Utica-Rome, NY MSA",2.59608787169136,2.01265310779802,3.81015669672487,0.614805026091626,0.503143390122468,0.737543602639865,0.315924158027101,0.190120814150122,0.454207313369138,0.316307037116515,0.194871104082706,0.438919923337457
170,70046,"Duluth, MN-WI MSA",2.49333468646946,1.79837220223928,4.341737787336,0.598930698944396,0.44394158297441,0.769677477318689,0.242596934595049,0.0684126462411536,0.434490448495767,0.237450812168286,0.067444102875891,0.0673599627909093
171,137633,"Hagerstown-Martinsburg, MD-WV MSA",3.01345394127058,2.37525746734974,5.08025095960132,0.668154874941157,0.578993008654436,0.803159330522822,0.477719156120739,0.377444699067758,0.629549742973324,0.476650057755103,0.341725932909237,0.439636144945242
172,106864,"Longview, TX MSA",1.99036631044202,1.5507712214272,3.54615582090264,0.497579920463022,0.355159557913588,0.718004495429798,0.372093852759939,0.211307820230375,0.62094304992879,0.372792907080865,0.220384672395535,0.383260732905849
173,141288,"Crestview-Fort Walton Beach-Destin, FL MSA",2.91335599062127,2.03410060897871,7.02909561802518,0.65675324154713,0.508382232626102,0.857734187391671,0.493865898771197,0.324058912264325,0.723883669812488,0.496079043525545,0.339461281648254,0.628374307251064
174,158094,"San Luis Obispo-Paso Robles, CA MSA",5.21625023610392,2.18865777725622,11.7202647269713,0.808291405753779,0.543098966685583,0.914677695146361,0.557321181105101,0.257435830944268,0.677625099870303,0.558413587461295,0.201380201249208,0.611929461689477
175,173452,"Merced, CA MSA",4.07464815426955,1.82934968001311,12.1232764362289,0.754580036818107,0.45335765440272,0.91751404785165,0.623703749330925,0.275468352150062,0.812067540864493,0.624644585936093,0.299853349010332,0.751084967334925
176,122287,"Laredo, TX MSA",3.89617029486796,2.21959288243775,12.4047412661269,0.743337707461812,0.549466927961261,0.919385662421621,0.433588686340517,0.201570172496984,0.644277398585841,0.44202197528007,0.237431792509804,0.566693601723713
177,220225,"Waco, TX MSA",16.3519367625232,12.023434390266,19.7934404241,0.938845164672366,0.916829088300296,0.949478212045318,0.803972386013459,0.778619640229473,0.81621693596867,0.803577667510344,0.77908424662896,0.816788005218307
178,126274,"Santa Cruz-Watsonville, CA MSA",4.23154252233778,2.84844793509246,12.0922326149081,0.763679557815826,0.64893162073277,0.917302285537649,0.462178481519575,0.333039150591406,0.63506818025984,0.460099271256464,0.329301933142898,0.577170526552612
179,127298,"Cedar Rapids, IA MSA",3.99362286157349,2.99146352177454,6.07900725261037,0.749600792397808,0.665715462441341,0.835499456005651,0.466236139904903,0.370784347969228,0.5639788724006,0.465055285456562,0.361894773245931,0.366135650736209
180,88286,"Bremerton-Silverdale-Port Orchard, WA MSA",2.34175956081727,1.70033736636168,5.77407883181287,0.572970676950711,0.41188141848593,0.826812201715986,0.323155243402688,0.143115829203902,0.606858079045566,0.325208621057832,0.114576701960803,0.458562585805641
181,124883,"Erie, PA MSA",3.61966086783358,2.01796470486229,5.73897810391227,0.723731024393311,0.504451194022127,0.825752950805249,0.461428821026569,0.215838235354418,0.575692064556519,0.462994763151629,0.211709059264173,0.569463506097869
182,56840,"Sioux Falls, SD MSA",2.30571367799344,2.07815578836815,2.57610317348481,0.56629480514239,0.518804121617254,0.611816789679562,0.211906043194878,0.156689970357125,0.264833165471254,0.208977063112357,0.137488067039838,0.014184487529229
183,67750,"Norwich-New London, CT MSA",2.27316798539565,1.79398899412895,3.31894944085808,0.560085305430716,0.442582979453818,0.698699839265566,0.255461447443793,0.123595056470724,0.411020906894916,0.254868989136916,0.112085657258465,0
184,102046,"Kalamazoo-Portage, MI MSA",3.78110749584746,2.72058414492678,8.01812196419798,0.735527222884238,0.632431879798772,0.875282515723116,0.384980039258069,0.26802492667308,0.543523534232125,0.38200406958738,0.247172440382231,0.412637820060291
185,109021,"Amarillo, TX MSA",2.52968087872528,1.67256955951333,4.53724088365298,0.604693221026398,0.402117541651918,0.779601739109146,0.409413258784769,0.176126938481731,0.610838053208151,0.411315295216516,0.196969796091464,0.374235704870318
186,219490,"College Station-Bryan, TX MSA",40.9905931780958,3.3521940052717,54.8746304733282,0.975604158845538,0.701687909939762,0.98177664266029,0.829111403304992,0.513372771396509,0.83622632110535,0.829106296446554,0.501726265659739,0.834902895895591
187,231266,"Atlantic City-Hammonton, NJ MSA",4.79937458758497,2.79099560540045,7.56324106034628,0.791639518493347,0.64170491774869,0.867781551318924,0.87604951514955,0.706900997704926,0.961949046703312,0.877101018370581,0.569690168623119,0.889413647266519
188,176053,"Lynchburg, VA MSA",4.66927332357681,2.36220896230014,16.4860726330213,0.785833912324077,0.576667426142404,0.939342739640913,0.667962322283197,0.433705804874768,0.839884908616937,0.667891491814024,0.403516137665387,0.797016458028188
189,157056,"Charleston, WV MSA",8.84537957504162,5.32793700118048,16.496533622095,0.886946626595694,0.812310093047565,0.939381204384621,0.610367933055443,0.525979881438565,0.669653267550618,0.610935000021636,0.524134384922882,0.664431314646968
190,87775,"Tuscaloosa, AL MSA",2.1145904813712,1.70401016032078,5.05694157902016,0.527095194644236,0.413149039080994,0.80225201648587,0.343894954780586,0.211688423385119,0.663146875353657,0.348244669700457,0.129125075079626,0.611366154021872
191,110756,"Yakima, WA MSA",3.05927015078263,2.28459145875166,4.43938657448591,0.673124650418932,0.562284978275102,0.774743653605836,0.441246458522466,0.309559963221491,0.561978053328135,0.441482185122292,0.306588261522997,0.535459900194909
192,149997,"Fort Smith, AR-OK MSA",4.42399910996768,2.72653876823679,8.45574461629825,0.773960171522886,0.633234630055643,0.881737204069229,0.598806170772437,0.436757983982122,0.722913511342457,0.599104542457787,0.429311496012915,0.724578014176649
193,62171,"Fargo, ND-MN MSA",2.92664776173798,2.21994509464403,3.6921665349847,0.658312143649924,0.549538408669359,0.72915631228315,0.251046554378887,0.124906147690408,0.333201609958242,0.252578078463373,0.137571192469253,0.154967620629767
194,66766,"Binghamton, NY MSA",2.47002257370706,1.76039362007417,3.56088883398196,0.595145400432847,0.431945226001292,0.719171238805074,0.278767749006409,0.0954612326762718,0.418073631773542,0.279715978815134,0.100788635327484,0
195,83302,"Appleton, WI MSA",2.42755747240682,1.78446458855663,5.76830363410789,0.588063305867465,0.439607820512228,0.82663880692982,0.343961497556865,0.174408451461161,0.61644184971183,0.350046469442398,0.154651741021019,0.456562403360196
196,161833,"Prescott Valley-Prescott, AZ MSA",11.2530713198848,6.05572519989163,20.8787061934501,0.91113537170666,0.834867011465795,0.952104311889129,0.688356866379268,0.602335701378498,0.734564703445817,0.686103124874879,0.600933332963624,0.729377100869012
197,112499,"Lafayette-West Lafayette, IN MSA",2.79077464579676,1.95406900251364,7.27020420629571,0.641676549732843,0.48824734504583,0.862452281720775,0.480647457845646,0.30775239888435,0.729433425791864,0.482819890237034,0.219996153141589,0.625868977938218
198,91553,"Tyler, TX MSA",2.45124412118719,1.79194767586251,6.86544094149626,0.59204389666596,0.441947991300208,0.854342931718227,0.393349521071812,0.222356449631893,0.692167250509672,0.391324950214755,0.220004907844095,0.687003208980434
199,130628,"Topeka, KS MSA",6.24505245393226,2.21377317415751,25.4399039338815,0.839873242478477,0.548282537852791,0.960691675463909,0.562088521027639,0.231337614601196,0.699132691465964,0.563124938193975,0.241560514391486,0.666458860351653
200,181311,"Macon-Bibb County, GA MSA",3.4474787167807,2.17326845726319,11.9098512227683,0.709932944579912,0.539863565102627,0.916035894882693,0.777944263272395,0.582605020102315,1.01467114762398,0.788318341346321,0.572657092300382,0.97361568886554
201,106562,"Bellingham, WA MSA",3.49129161358272,2.36162109009039,6.00386004528949,0.713573052417179,0.576562047063305,0.833440487876699,0.464832401624512,0.311391920103427,0.599073566909753,0.46452680847516,0.298913337859645,0.449016309688848
202,143334,"Champaign-Urbana, IL MSA",11.912262376907,8.49912367474539,15.7816292200208,0.916052890008652,0.882340810856602,0.936635186009098,0.634052391844829,0.595396070083437,0.657653305131516,0.634124733101572,0.598266115393127,0.650629807810769
203,90230,"Daphne-Fairhope-Foley, AL MSA",2.37854132174967,1.58266178663332,5.41061634033157,0.579574258031224,0.368153064384508,0.815178172485481,0.400886027082073,0.159029268822728,0.670406778527343,0.40419074328392,0.179506241927855,0.512037978100879
204,67658,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2.41027063849693,2.17075692476204,2.76534964748509,0.585108832166826,0.539331194297758,0.638382075514596,0.296408473255117,0.243423049084356,0.358069701905823,0.304494490420008,0.192202178436154,0.343471913267645
205,65450,"Rochester, MN MSA",3.29196060250639,2.22783067078852,7.10711777885904,0.696229657414905,0.551132851741349,0.859295985923489,0.291046465637669,0.126179330943418,0.476331580782152,0.294920330608054,0.0739953433214308,0.330892480362499
206,118688,"Medford, OR MSA",3.4444135145085,2.16859009269516,6.49587564524749,0.709674812333706,0.538870898945599,0.846056166310447,0.536329345376871,0.345368164356654,0.688805620117472,0.537183991720024,0.347888960906058,0.660881781578604
207,102311,"Burlington-South Burlington, VT MSA",3.67852031593343,2.97374046832598,5.49256493928047,0.728151562553964,0.663723176029907,0.817935698338598,0.46418001515661,0.392136203425302,0.564576621744159,0.463686255318601,0.391230999611501,0.562923166530293
208,132747,"Chico, CA MSA",5.59289846529254,2.78504689762437,14.8921962477568,0.821201831893493,0.640939619058841,0.932850737167083,0.602305765424031,0.398464209508931,0.728558995145902,0.60563277231879,0.400533042512742,0.677941798246067
209,137152,"Charlottesville, VA MSA",3.99188183227921,2.59024647535843,7.66392760496833,0.749491582663148,0.613936353349686,0.869518600442973,0.62682627925347,0.474127867353865,0.762032682524295,0.627366084898366,0.454097054686553,0.68340767582256
210,224617,"Las Cruces, NM MSA",13.7842125115004,4.45578501382179,67.1574642821283,0.927453236870392,0.775572655121822,0.985109622427092,1.02931980707679,0.858085277749648,1.09432327183735,1.02943028976228,0.86020878856171,1.09412419067101
211,114233,"Yuma, AZ MSA",4.27365219046496,2.49146989166846,7.25732242127983,0.76600809906077,0.598630509907415,0.86220813380596,0.534330889737881,0.332176885611271,0.650518620241282,0.531473375240297,0.332306512691459,0.652000970227094
212,156505,"Athens-Clarke County, GA MSA",2.99224416145138,2.17006837616508,5.65995171333151,0.665802673163225,0.539185027078644,0.823320047475919,0.727964599155338,0.582801530651645,0.908553214604729,0.732185516117249,0.573781912607267,0.828733573280381
213,171862,"Barnstable Town, MA MSA",4.13447280379324,2.84740665952965,6.47738925291501,0.758131194119228,0.64880323762213,0.845616812429487,0.806901222152614,0.684410202955781,0.904920090292468,0.804590005959161,0.675267775404389,0.819892504066537
214,145968,"Lake Havasu City-Kingman, AZ MSA",5.78753926591629,2.52862032872667,13.4530192239575,0.82721499517262,0.604527422073061,0.925667243660875,0.687702408921329,0.434429422392909,0.799676753326756,0.687937947176256,0.418310114196095,0.797200421035147
215,128600,"Lake Charles, LA MSA",3.96053901674219,2.49192221226056,10.4565338812099,0.747509115357089,0.598703364382772,0.90436601541578,0.606621887795865,0.433181701399916,0.789446071710407,0.611186914014777,0.452883964640012,0.722819748188652
216,123942,"Columbia, MO MSA",7.9213117240129,3.37095322410183,12.6379507951096,0.873758282107675,0.703348004697857,0.920873247869665,0.58991471472781,0.392514931073248,0.644491728448304,0.59537675663118,0.351889457288343,0.610569196834508
217,139514,"Houma-Thibodaux, LA MSA",5.83173208441058,2.63942471641121,11.6412928037357,0.828524358539514,0.621129561384238,0.914098887738731,0.670497388989939,0.429500103780236,0.769936861450134,0.669429596992713,0.433632423270775,0.768955195069824
218,25143,"Springfield, IL MSA",1.90986908728306,1.69936876467408,2.53865598130858,0.476403902938407,0.411546204221431,0.606090778993797,0.121536935953401,0.0481589362048136,0.268260667242633,0.120920226531238,0.0481877157180982,0.265019552316947
219,125966,"Elkhart-Goshen, IN MSA",4.1471883191958,2.08111877251559,7.84083319568927,0.758872777642778,0.519489222236349,0.87246253363102,0.610474749357128,0.333629132168226,0.741840607172679,0.60956294973299,0.313031156361714,0.736802732597907
220,102154,"Florence, SC MSA",3.63476439325566,2.3561577136791,6.60614462926623,0.724879004026916,0.575580193891811,0.848625778556248,0.490390756409648,0.316629298427837,0.634413471281287,0.49852496748978,0.327317978912068,0.495240151930719
221,138042,"Gainesville, GA MSA",2.61577445570522,2.08426108981458,3.00726333467705,0.61770404255653,0.520213659945568,0.667471754645194,0.667170108048955,0.553959446511621,0.724962840602287,0.675212065731177,0.287961027592902,0.63759509293827
222,131389,"Johnson City, TN MSA",6.97573558236165,3.45223876117832,21.5166003119305,0.856645942468271,0.71033289723603,0.953524256364723,0.64334297087996,0.476732590150472,0.75366076747218,0.645169826345224,0.483309109973136,0.71882498860955
223,49801,"St. Cloud, MN MSA",2.02559365652466,1.86000900176906,2.20141392681314,0.506317569282027,0.462368193353421,0.545746491461675,0.245109061658279,0.194798290692228,0.29024507169949,0.246580424223026,0.18724859858883,0.115128374589946
224,143533,"Monroe, LA MSA",6.44801535832642,3.53901948302973,17.2168383224565,0.844913520761286,0.717435859057801,0.941917326441077,0.710407838854278,0.562271978947832,0.823131448438504,0.716725794166233,0.508527180935489,0.786228376105328
225,162315,"Jacksonville, NC MSA",7.82531726212248,3.44346352984303,43.1913925203032,0.872209654062158,0.709594717256789,0.976847238728644,0.819703386580432,0.637041249044341,0.937240712838908,0.820024586376206,0.626991029833376,0.935266367110462
226,119517,"Bend, OR MSA",7.72830271329488,3.91094785944503,25.6041878636339,0.870605482588083,0.744307509090162,0.960943889127594,0.604327868654917,0.46317372147388,0.705292598172041,0.604556782670593,0.464736833731998,0.677358795201253
227,45719,"Racine, WI MSA",1.96045549496885,1.5046174289981,3.79166207525777,0.489914459896531,0.335379226155924,0.736263416899562,0.224005400302174,0.0461070790719978,0.507598111341819,0.232887468724667,0.0337360191060146,0.196813070866166
228,102927,"Saginaw, MI MSA",4.41855760790856,2.90874757709424,8.07066364961091,0.773681800999912,0.656209425707894,0.876094452276151,0.540030637927431,0.406695810720694,0.656272206447319,0.540186417360352,0.406579907647251,0.529303622869365
229,36599,"Punta Gorda, FL MSA",2.25234519322908,1.83116157313317,2.86176882061343,0.556018321256367,0.453898544687692,0.650565764503072,0.192540664579788,0.0761766599668616,0.300276105174895,0.1937332612399,0.0901238971675495,0.16237027368868
230,128862,"Terre Haute, IN MSA",7.05878554318808,6.3137207300513,7.71755528098465,0.858332570966825,0.841614787419989,0.870425288372873,0.69046476363701,0.67155455406119,0.704143360434777,0.691438787358925,0.658135253494179,0.706359915660759
231,138825,"Warner Robins, GA MSA",3.11632633592207,2.15331215842819,5.7589569812117,0.679109344720114,0.535599148462548,0.826357445755811,0.746650007505409,0.583654034746144,0.913891416765226,0.748747060333843,0.593657094294597,0.813681393339449
232,134026,"Midland, TX MSA",8.21572124663322,2.49072758294182,59.5167075001421,0.878282141034203,0.598510890211891,0.98319799528565,0.733200374446898,0.414359786986165,0.852767458288266,0.733971869561531,0.419076287832838,0.850113353525406
