Rank,countdown,Metropolitan Statistical Area,R_0 (median),R_0 (minimum),R_0 (maximum),HIT (median),HIT (minimum),HIT (maximum),p_vac^d (median),p_vac^d (minimum),p_vac^d (maximum),p_vac^i (median),p_vac^i (minimum),p_vac^i (maximum)
233,104395,"Billings, MT MSA",5.69885233007802,3.54690171245508,6.26211224172225,0.824526072605515,0.718063797345029,0.840309473640962,0.572314061980202,0.451118380430674,0.590281741526597,0.574648063479906,0.319879983582088,0.592137606434058
234,134395,"El Centro, CA MSA",16.0627788589368,4.52095009550545,104.111721079671,0.937744271474943,0.778807556182901,0.990394933542259,0.740403911988395,0.54697606032835,0.804480386913948,0.741631680999772,0.524567462468982,0.803341399108476
235,86886,"Dover, DE MSA",3.49311966239746,3.05656678437594,4.16648421606744,0.713722947780821,0.672835547022353,0.759989490385288,0.480597698917467,0.434148729099914,0.533157489981035,0.479897371622666,0.430889679240031,0.32500396520662
236,92056,"Greenville, NC MSA",4.00306655192331,2.85464590566848,7.10913515424888,0.750191512674317,0.649693855894947,0.859335913820356,0.503257432754487,0.387479724101707,0.628996570182438,0.509317398473041,0.397423026343134,0.492214072653115
237,116079,"Redding, CA MSA",5.62818556194101,2.60519044365274,16.6570649212917,0.822322844725978,0.616150902734812,0.939965413791372,0.644596245073665,0.41432140296694,0.775992029363866,0.644527201285814,0.413103525797123,0.738496516178522
238,154786,"Joplin, MO MSA",9.06054989701193,6.95172041292003,13.9315398961561,0.889631422886398,0.856150716570611,0.928220425921767,0.862005255531726,0.82395756777537,0.90585804419367,0.861575133911778,0.823345055721764,0.904911166275443
239,73669,"Bowling Green, KY MSA",2.82349907480494,2.5046665594185,3.27854983459781,0.645829528005393,0.600745258389936,0.694987097817693,0.407592208662411,0.355546059780543,0.464340653717504,0.411005147060862,0.322903449129258,0.224929784524867
240,152949,"Jackson, TN MSA",21.8322833902471,6.31439171083773,24.2461189010613,0.95419627062707,0.841631617771884,0.958756285734612,0.856164063252223,0.728207564574595,0.861347604908313,0.855543289982888,0.719902922852904,0.849296296645999
241,62385,"Kingston, NY MSA",4.38981396877026,3.55036241693479,5.62317972082327,0.772199913911128,0.718338613762324,0.822164673788233,0.351318946625128,0.290065244049758,0.408141313190855,0.349055545782059,0.285619880493522,0.129354273220447
242,92758,"St. George, UT MSA",3.32718524309313,2.45879592614181,10.8027954708954,0.699445649419163,0.59329686967184,0.907431367862682,0.522083660645526,0.40138988106928,0.75856855021829,0.522410836503701,0.393296612876917,0.757460151386917
243,122930,"Yuba City, CA MSA",8.06201647470902,3.61100788443629,24.4195869763382,0.875961553398327,0.72306900676953,0.959049266436448,0.699054366151623,0.525501646789547,0.793369614744819,0.699896575385739,0.531581598650155,0.761838840471797
244,111701,"Panama City, FL MSA",5.31681318086805,2.30185737348188,16.3710703313023,0.811917408796986,0.565568218291752,0.93891663893912,0.63436978174593,0.348101404129518,0.781948361146821,0.639369141012384,0.369758008427575,0.732144998928606
245,94810,"Muskegon, MI MSA",5.82229057391088,3.2235530469246,13.8611151138776,0.828246291162296,0.689783296429993,0.927855732256432,0.545640660959461,0.388545711411629,0.658653817676348,0.546242509685026,0.386626906799129,0.582075776470062
246,101356,"Iowa City, IA MSA",38.1775735828104,15.9958297570835,57.8964290002071,0.973806611941146,0.937483705741669,0.982727777562992,0.585465588771726,0.542681516336943,0.595973663045069,0.585512037871141,0.546058639457528,0.583986951617893
247,122112,"Abilene, TX MSA",9.32460555025947,3.50234846179063,37.0580622111939,0.89275685769119,0.714477296902452,0.97301531865587,0.709701755014456,0.505992524633481,0.80140822569648,0.687791178694176,0.494125661854379,0.779656988721425
248,98732,"Oshkosh-Neenah, WI MSA",5.67945945292681,3.24362393756424,19.1660182591312,0.823926905669752,0.691702854816475,0.947824321855502,0.569946526967441,0.419299391802117,0.711106858104781,0.574328693447761,0.420104120947395,0.709633205661265
249,101282,"Bloomington, IL MSA",7.41870130346126,2.98820077581929,17.6731771982701,0.865205517907367,0.665350465038339,0.943417078390529,0.587774562111133,0.359388959940861,0.67715130831394,0.590502279431894,0.353456984019488,0.621957979370775
250,91108,"East Stroudsburg, PA MSA",3.88418031341987,3.37404534099428,4.61259370072913,0.742545422892703,0.703619869048554,0.783202236121095,0.535074368227632,0.491208032640375,0.580891710226817,0.535064180610475,0.428705718187271,0.51283300101037
251,124922,"Burlington, NC MSA",36.5113705739583,12.3451223144926,83.8248174055477,0.972611271933099,0.918996347340679,0.988070358743975,0.736899380268074,0.675358951959255,0.754643671262359,0.736959990337591,0.674005333945413,0.754169067767572
252,105842,"Eau Claire, WI MSA",13.236565833544,5.51458446806034,21.6388705527275,0.924451703517705,0.81866267426098,0.953786867130459,0.624860171436935,0.504944206065122,0.658112716513483,0.625159102596378,0.489260017697829,0.632231802479581
253,90499,"Bloomington, IN MSA",7.275236077412,5.34699725619458,10.8184207270458,0.862547415732009,0.812979144726232,0.907565066544322,0.534025987339014,0.477325864932838,0.585520749203901,0.534765946560371,0.474595422297606,0.527581715393186
254,71230,"Hattiesburg, MS MSA",2.86721876745853,2.43723586307078,4.48625220900471,0.651229961470158,0.589699127953888,0.777096794069486,0.418978629584687,0.347618325806235,0.564952524242636,0.421852749291196,0.364815795270738,0.366721427314514
255,48403,"Waterloo-Cedar Falls, IA MSA",3.27842939271964,2.73468593525127,3.70114783190274,0.694975892352391,0.634327296195306,0.729813548278101,0.279751804216486,0.208650768914682,0.320593531160838,0.287215344956847,0.120147155670495,0.172943701346473
256,102834,"Pueblo, CO MSA",3.78190318078797,2.81586833873432,5.67762222976621,0.735582866034226,0.64486975962467,0.82386993013426,0.610449028805625,0.508887252960409,0.709294624211399,0.61056344557917,0.511652119227835,0.570123376839929
257,94001,"Blacksburg-Christiansburg, VA MSA",5.31653358450881,3.18449871169789,9.88506772410153,0.811907517538538,0.685978833551851,0.898837314228832,0.560231573951787,0.417552754053448,0.658724152553537,0.561095912231895,0.383518721749988,0.513714394426029
258,131470,"Kahului-Wailuku-Lahaina, HI MSA",3.41985859266833,2.58088630597691,5.20084552886578,0.707590248864719,0.612536205998628,0.807723572167296,0.785281095318147,0.679363080723912,0.896858914410735,0.783820637473677,0.679271963471486,0.776722063354558
259,132589,"Odessa, TX MSA",18.1683610321955,6.7790047325287,78.382476690931,0.944959261970415,0.852485720329778,0.987242046408624,0.7974249427368,0.690828609916581,0.846165260048928,0.797654386525292,0.691203748681898,0.845908496757356
260,124618,"Coeur d'Alene, ID MSA",17.5823861868257,6.25387844258646,29.2944296481554,0.943124898442437,0.840099226555094,0.965863817387448,0.751485297632958,0.634607325607219,0.777281574266384,0.752080557709072,0.63512590039238,0.771668866968438
261,99342,"Auburn-Opelika, AL MSA",5.64624043441165,4.13985275777696,7.61818226250527,0.822890999486068,0.758445515212723,0.868735091188125,0.60213864343996,0.526921161181437,0.655645529036968,0.603745363572193,0.518184827920693,0.640912936847556
262,80596,"Janesville-Beloit, WI MSA",4.01536702143418,2.17363026188057,7.85633661668194,0.750956763189526,0.539940155629401,0.872714211624203,0.49083484591871,0.251191111632147,0.629110263941322,0.493381105122818,0.255261069808853,0.487551347020825
263,101665,"Wausau-Weston, WI MSA",5.11611813896506,2.80959464311908,9.7819298278045,0.804539306396413,0.644076770131564,0.897770683535516,0.622617278156498,0.442613116472779,0.727202661606025,0.621965578400925,0.441010864069315,0.726347260038812
264,102443,"State College, PA MSA",11.3085589379072,4.76849373173859,40.4040863597922,0.911571403085859,0.790290172063328,0.975250028150738,0.629511481772483,0.492393199789181,0.70150533930789,0.630859767867032,0.476998398777082,0.678896737544086
265,85782,"Sebastian-Vero Beach, FL MSA",7.08671088526685,2.85499666733569,17.7953920341091,0.85889081462615,0.649736894112311,0.943805677442606,0.536392217885296,0.296604024094363,0.633744357069394,0.534830128175204,0.308853786857902,0.57488121754662
266,83169,"Jackson, MI MSA",4.89834192004537,2.81983679142291,11.5469370289711,0.795849286080311,0.645369546549043,0.913396946957361,0.524687056596984,0.353148516850764,0.658684856966933,0.511579599844828,0.349508021035988,0.577473753049109
267,81476,"Madera, CA MSA",3.79119149013084,2.59366732605626,10.5101236499856,0.736230680353873,0.614445542050095,0.90485364080361,0.51558041463608,0.374946153447813,0.710301755782609,0.517871974175106,0.375840410931966,0.66055632160106
268,100821,"Chambersburg-Waynesboro, PA MSA",5.66235045821224,4.04577329264216,8.50560228582415,0.823394894508927,0.752828463765222,0.882430430392137,0.650341917115943,0.570780827249476,0.716902341473784,0.646553062302041,0.571011847027238,0.70175482256113
269,102712,"Grand Junction, CO MSA",5.67282964635635,3.33117645610699,8.93608684947723,0.82372112995808,0.699805755361078,0.888094194154066,0.665664594350773,0.527352231024795,0.737516781155178,0.666051876198803,0.5261525572878,0.660265953512446
270,98276,"Elizabethtown-Fort Knox, KY MSA",7.33858863198823,3.30206676750061,19.2417123284198,0.863734016151131,0.69715936399526,0.94802957330762,0.637973322588038,0.4502159547324,0.73298845081305,0.638451446883195,0.42982850096039,0.685618616323916
271,91069,"Niles, MI MSA",6.86776796814584,3.52399380578905,18.0069667552079,0.85439228514443,0.716231056264274,0.944465938456249,0.593662316710009,0.437365842347538,0.695559169826425,0.59325597096875,0.443041508410074,0.643210204547324
272,68951,"Hanford-Corcoran, CA MSA",2.59445281387345,2.2656921351054,3.0902459706935,0.614562271222413,0.558633768239885,0.676401163699088,0.450834773016478,0.384699226290496,0.523959365036252,0.450089511020571,0.410705965506924,0.11924900635143
273,114508,"Decatur, AL MSA",11.5434244248731,5.61031724776519,22.0584982208747,0.91337059409812,0.821756960286276,0.954665998111618,0.750045882186517,0.644820568195157,0.797476834032012,0.750365271760968,0.628453583753882,0.793751754562514
274,63608,"Bangor, ME MSA",4.56619644036792,3.15123025763983,8.05010463520966,0.780999347474541,0.682663620795211,0.875778012173135,0.418062327672287,0.308495856406861,0.523665491374301,0.417612344265883,0.308296209408628,0.375548499142599
275,110101,"Alexandria, LA MSA",9.01673200913613,4.55706243279763,23.4626316435725,0.889095073582451,0.780560390658047,0.957379035089018,0.720534770993216,0.594990102591461,0.799520465459852,0.724171426689695,0.59612210308696,0.77070008460485
276,60976,"Idaho Falls, ID MSA",2.68973290508296,1.93995170831913,5.02065875969684,0.628215872992356,0.484523250907907,0.800822950161946,0.396087212260323,0.232032146685318,0.593154152462198,0.402395577070445,0.246909652622298,0.355299902326571
277,84783,"Wichita Falls, TX MSA",4.32489252247731,2.6081241348132,8.56048636259579,0.768780381292066,0.616582666962812,0.883184207340204,0.559984531639233,0.38812365212148,0.689168746076874,0.560529345004167,0.365365244797664,0.577359860564133
278,92138,"Jefferson City, MO MSA",5.46819481695847,3.69020513882099,8.49542559254082,0.817124291750047,0.729012355036854,0.882289593486873,0.607215982012238,0.507169697662246,0.681207617544399,0.609230782651152,0.503499134156638,0.674775071075242
279,90336,"Monroe, MI MSA",4.61168156637151,3.24243202295742,6.8168889768734,0.783159356168036,0.691589525109643,0.853305517605972,0.600238070119433,0.497168058441503,0.679193830930651,0.599367870498468,0.500893584346006,0.54531216253409
280,75526,"Santa Fe, NM MSA",8.0054233091864,4.08362267616933,18.8365715167567,0.87508468179909,0.755119392926367,0.946911782799199,0.50212541510382,0.367345497154655,0.582822513992082,0.502304369013793,0.370053793378883,0.527501360127504
281,80306,"Homosassa Springs, FL MSA",5.44636093585447,3.04754551509197,10.0415535671523,0.816391162506913,0.671867082854767,0.900413816117938,0.534193031476823,0.369254059716244,0.630084388298149,0.53659630555419,0.376475632080012,0.530279793848093
282,80338,"Vineland-Bridgeton, NJ MSA",4.62240079929259,3.92309217293574,7.179277128125,0.783662204248269,0.745099030071558,0.860710210491461,0.537277802821698,0.492855072349732,0.626033017811513,0.536223279946049,0.48895872506722,0.623321401786039
283,92513,"Dothan, AL MSA",4.78473734371521,2.45390639785004,13.8697327330958,0.791002111889484,0.592486493830352,0.927900557332744,0.615942957515833,0.387872274146872,0.773222884957575,0.619398021270939,0.396415051490551,0.713348931166587
284,101620,"Texarkana, TX-AR MSA",3.98324046937674,2.89090306307422,6.10006513856785,0.74894812209104,0.654087329051916,0.836067324317987,0.68233880441813,0.575257544944862,0.780681160621292,0.683105426994675,0.580442240858836,0.652842255107108
285,109123,"Florence-Muscle Shoals, AL MSA",12.2664821658952,6.62735540315186,34.7679940432319,0.918477034697012,0.849110249991359,0.971237914998589,0.737330607579188,0.657914598536831,0.79773500090508,0.737462289846076,0.657585713619071,0.797106692091279
286,112064,"Valdosta, GA MSA",7.94069865192222,3.88735466617996,33.4231898102258,0.874066496685663,0.742755656256422,0.970080653412259,0.760276213428069,0.608219116731635,0.871459980631737,0.760822418195197,0.580208229679916,0.870845808540959
287,83286,"Albany, GA MSA",4.65631111874056,4.21787529911621,5.02977460828786,0.785237718335608,0.762913806339999,0.801183934096721,0.567623881836054,0.541677267698012,0.586157833564448,0.56726859963898,0.534905511543279,0.567665670823317
288,80251,"Rocky Mount, NC MSA",3.95463504952373,3.0301081099153,4.81237315370072,0.747132165806189,0.669978771804299,0.792202315144452,0.547279140222636,0.458768689664364,0.598983660500261,0.550530764836168,0.446472480770024,0.552748840570652
289,89434,"Dalton, GA MSA",4.40900405882029,2.5591486210424,9.06102357824491,0.773191408613135,0.609245046662168,0.889637192601402,0.61658409930967,0.425679306545349,0.752177582422199,0.617957440434259,0.415124858900559,0.748573463323461
290,61452,"Sioux City, IA-NE-SD MSA",6.07658315465205,5.60018118346904,6.69959759503827,0.835433832706719,0.821434348775739,0.850737303873206,0.424676494836139,0.407246708979502,0.443729784700975,0.420700418157609,0.414706282028005,0.433136601715015
291,68701,"Flagstaff, AZ MSA",6.74357780627954,3.67023968256082,16.9656399077331,0.851710764118594,0.727538230063963,0.94105733674424,0.478201257500615,0.333787928337428,0.58211180503372,0.478827869462105,0.270699939019695,0.57528165800229
292,69361,"Morristown, TN MSA",3.18738705490738,2.05548927643706,6.54947427279098,0.686263392937994,0.513497826788288,0.847315989291785,0.480232761504657,0.282300541874138,0.664745790252185,0.485893117989218,0.298116147385252,0.515489267049044
293,105428,"Logan, UT-ID MSA",10.1837248613265,4.39087170010207,32.9184658064074,0.901804102760319,0.772254789413056,0.969621913552078,0.741582801760162,0.594024312264664,0.818828241838251,0.740633323141764,0.593493481662256,0.818902804600866
294,82555,"Rapid City, SD MSA",4.80421973514426,2.6651703724596,8.58810221368372,0.791849654027123,0.624789465494046,0.883559839517668,0.579483910692669,0.389371274496734,0.68384908160934,0.580935251569917,0.392135272958738,0.67287753101077
295,77810,"Lebanon, PA MSA",4.32701425607821,3.26244546996552,5.94611771833362,0.768893758878818,0.693481466830289,0.831823040281105,0.548581823740532,0.463184080733382,0.619843662557986,0.548755954635103,0.468193446795483,0.430195565585676
296,107636,"Winchester, VA-WV MSA",10.9734216720671,5.82701412987891,31.2359065450718,0.908870721468263,0.82838551997457,0.967985561790657,0.765070967830412,0.674863486705744,0.831326636495018,0.765731210533914,0.659233693055787,0.811364885490539
297,100633,"Sumter, SC MSA",5.93641800519944,3.81809275971392,45.4644400247202,0.831548250287607,0.738089129066909,0.978004787929725,0.715713497124346,0.60895952939316,0.883003926236636,0.716416083553564,0.574553784464618,0.871478412572229
298,79829,"Morgantown, WV MSA",9.83179018305258,4.37725474957213,35.7071888785218,0.898289123203246,0.771546309910853,0.971994434974927,0.5721333689623,0.427870885579947,0.656026972382034,0.574126309370419,0.254270519252641,0.627071566402426
299,66387,"Wheeling, WV-OH MSA",4.12383557950425,2.6118077845564,7.66690124765173,0.757507305827112,0.6171234323165,0.869569208250036,0.477778170126083,0.319733991255076,0.603937471107441,0.47352689380982,0.300220477787577,0.465323172194498
300,30238,"Napa, CA MSA",2.76403865096328,2.1554868736958,11.3217263070166,0.638210558433582,0.536067692082301,0.911674247117221,0.218569119919044,0.10265903265584,0.528891329887462,0.219516863456048,0.113407209215107,0.455467218410274
301,75020,"La Crosse-Onalaska, WI-MN MSA",10.9958274962655,4.27674718433747,40.3566279139429,0.909056412503776,0.766177434181227,0.975220922765588,0.549128358433701,0.384484664493841,0.625371690413821,0.548300482532343,0.385217969837339,0.624903884540356
302,42540,"Sherman-Denison, TX MSA",2.10552947013126,1.97708395486433,4.18078871588829,0.52506007909846,0.494204584716979,0.760810682395958,0.312299948165037,0.277415957681506,0.578830171283177,0.312265423748929,0.285441994211585,0.27634702069478
303,60386,"Carbondale-Marion, IL MSA",3.44900042036363,2.56425231447929,4.92605630950448,0.710060922551419,0.610022775702139,0.796997854435693,0.44478485070924,0.330362772258252,0.544221962987397,0.444183542572234,0.327617325013302,0.228853881572239
304,98894,"Harrisonburg, VA MSA",7.07762992622289,4.16974993861809,13.1965537128573,0.858709764366888,0.760177465142811,0.924222640110523,0.73154069374393,0.620645648285016,0.805273402621583,0.732739159509727,0.614972173592918,0.785360131364229
305,82345,"Hammond, LA MSA",4.78169535134686,3.78153818791064,8.36233839992702,0.790869152774794,0.735557344575564,0.880416224245514,0.610416447358631,0.546238862697669,0.714316770771551,0.611053479016721,0.555311179120125,0.604204472944443
306,68341,"Battle Creek, MI MSA",3.94233774419235,2.66697344845937,8.05969676927281,0.746343397017887,0.625043136227071,0.875925853214174,0.509400975366999,0.372860349894533,0.655264384925631,0.508960881590134,0.378191808635632,0.515667448503596
307,30427,"Springfield, OH MSA",2.20520265968851,1.97408633654781,4.98185616676933,0.546526939097174,0.493436542522879,0.799271603489812,0.222896293027973,0.162728178404092,0.509335478248028,0.22692544117001,0.172776080290663,0.203945377157944
308,88828,"Jonesboro, AR MSA",5.58656725869932,3.17467747765045,11.3555784844387,0.820999201532423,0.685007372547308,0.911937555504515,0.659856436267933,0.50388347575566,0.76415626368398,0.663585463364409,0.505202761661225,0.696588308399046
309,51137,"The Villages, FL MSA",9.30556340339502,4.37131928228476,29.0331825974152,0.892537404061407,0.771236110788657,0.96555665240472,0.382330121407202,0.242536167904977,0.466481321549153,0.386167681829419,0.223595332286541,0.392078001842926
310,78889,"Manhattan, KS MSA",4.77924556909227,2.34255369838772,25.5879433830218,0.790761954885291,0.573115442054431,0.960919094394139,0.602874934038504,0.355364319454686,0.796379978653617,0.605509724045841,0.365562007275497,0.76736599120427
311,87592,"Johnstown, PA MSA",15.36282599435,5.84494642665472,51.1302823871189,0.934907809255421,0.828912033232726,0.980442118578013,0.67278515695544,0.554269996100848,0.723697619661634,0.672686389607923,0.555413974601052,0.706716656258094
312,91848,"Albany-Lebanon, OR MSA",10.843177147149,5.0243463417923,19.3298537445247,0.907776107829896,0.800969134694788,0.948266551148466,0.707884763200748,0.588620881125497,0.753097611345147,0.707830643290491,0.565724987222653,0.722986811658993
313,71567,"Mount Vernon-Anacortes, WA MSA",6.87302679760319,4.10389319511478,20.2356350055832,0.854503695468098,0.756328941213581,0.950582227850814,0.55381114918035,0.443297751920617,0.661964870551696,0.553897421458127,0.405771668116561,0.621412448820366
314,76509,"Bismarck, ND MSA",14.2827630807933,6.94469243374,25.2986075339153,0.929985536107874,0.856005142122405,0.960472132758319,0.592501999883267,0.505608801193223,0.628309837033346,0.593326590045004,0.496509144507651,0.602622015662662
315,93257,"Lawton, OK MSA",16.4007984412838,5.1044144411324,44.682615341935,0.939027358724023,0.80409114276815,0.977619931323458,0.737113796767401,0.584595152313178,0.780735050091949,0.737701868331326,0.554068527467529,0.761167988556758
316,56214,"Sierra Vista-Douglas, AZ MSA",3.78578836714234,2.34602755562854,9.1933391977409,0.735854225587671,0.573747547167202,0.891225595130251,0.446413624571672,0.262199758130159,0.622973658967748,0.442401183668537,0.262287325001666,0.600204768092278
317,55690,"St. Joseph, MO-KS MSA",2.43763573218028,2.21792811258824,2.65581507273374,0.589766433598519,0.54912875925765,0.623467759383315,0.443986708088558,0.39772210275776,0.48235451731602,0.444721318808054,0.403806017169183,0.410549510229573
318,23183,"Glens Falls, NY MSA",2.42098385093184,2.20285155929305,2.86793660075256,0.586944787089307,0.546042947932031,0.651317257244251,0.185244597014104,0.139389937155738,0.257411956331309,0.182840641467264,0.140737252653223,0
319,54397,"Pittsfield, MA MSA",3.25738578092813,2.73226580788599,4.13695101946231,0.693005352373378,0.634003398529617,0.758276084175158,0.435369094945849,0.369281910732088,0.508477841272686,0.434911155212838,0.371105527363257,0.29803698921692
320,103007,"Cleveland, TN MSA",18.0816915492935,5.27161582087461,85.7432458377832,0.944695439733952,0.810304841251863,0.988337273796564,0.824228091940801,0.669902421131959,0.874343616338428,0.824437159385544,0.670278241717456,0.874069856484189
321,49868,"New Bern, NC MSA",2.9580174562054,2.26014720692026,7.68517475987298,0.661935734049785,0.557550943169482,0.869879341557546,0.400261269449552,0.282032385164741,0.635783518452211,0.401238668631926,0.290930995308827,0.497949941484116
322,52144,"Farmington, NM MSA",5.10363004890626,3.54214283675166,9.16540148353558,0.804061032947655,0.717685015515339,0.890894032105809,0.42009559443634,0.319582003460256,0.521140963510557,0.420651237743543,0.276314785504172,0.372215383763725
323,65023,"Ames, IA MSA",5.95101313129423,3.17242638026032,12.7747792029098,0.831961385744326,0.684783859375818,0.921720760561386,0.527134620616867,0.355494109264913,0.631813272122784,0.524941475410126,0.359188445042706,0.572503121810841
324,69806,"Goldsboro, NC MSA",3.6267357553769,3.10797108948397,4.06786368708906,0.724269958593639,0.678246685310694,0.754170720328243,0.566728723320988,0.513883120442048,0.601061869742153,0.56691777889326,0.522275782685685,0.538151878098877
325,77740,"Staunton, VA MSA",4.69432870238765,2.79012580271877,12.1392645782027,0.786976996414551,0.641593221701482,0.91762268681452,0.630343657871408,0.468014759526673,0.776216682821887,0.63141186525648,0.440554899007725,0.688921609014256
326,60219,"Lawrence, KS MSA",5.39249043825243,2.68765368507255,16.9136244004576,0.81455692662775,0.627928253720306,0.940876066754034,0.49010842416086,0.276992362916761,0.634355485365683,0.492549967757923,0.282961587232821,0.579739143016138
327,56834,"San Angelo, TX MSA",3.3873563489172,2.01538962014602,7.29031860667448,0.704784528997175,0.503818026051188,0.862831783636387,0.464099137769992,0.231366569083329,0.647128364068192,0.465749033485639,0.25438394276204,0.473199780512329
328,62099,"Altoona, PA MSA",3.85302689339128,2.35039255062298,8.29976431644472,0.74046378920552,0.574539155284957,0.879514651034289,0.509714643344308,0.324107686694298,0.665260005559509,0.509362346497863,0.324706057464626,0.525035381217821
329,64274,"Mansfield, OH MSA",3.95804875125254,2.69253768982606,12.4229861556204,0.747350256945788,0.628603156130899,0.919504055830604,0.529640827133167,0.396491904022651,0.722673690871291,0.530508222440362,0.388128523170008,0.657796160769462
330,35993,"Wenatchee, WA MSA",2.93488111053908,2.28191733902376,4.21949962514816,0.659270695358314,0.561772031397152,0.763005074336299,0.296844717370992,0.183544872008581,0.417390872769114,0.298372990187398,0.204832645316834,0.0487554359766489
331,70774,"Missoula, MT MSA",21.5260730767314,18.6277159552836,22.7248326199008,0.953544708482805,0.946316553118991,0.955995275444877,0.591747588302567,0.583643687288004,0.594495059972809,0.591514215098726,0.58334953278489,0.593998705600944
332,67691,"Owensboro, KY MSA",6.11830092678119,3.61991366526405,26.3193510377742,0.836555930810338,0.7237503176952,0.962005142202603,0.566735016768731,0.439138683723268,0.708632737237306,0.562596012113569,0.443177734679234,0.675053568668739
333,89456,"Brunswick, GA MSA",21.2218859261167,5.10670622788471,72.2188896583217,0.952878834450366,0.804179062711775,0.986153207218622,0.752939244687949,0.579600489469189,0.791727053767267,0.753125410005603,0.552887303163814,0.791367811192918
334,79235,"Weirton-Steubenville, WV-OH MSA",18.0047158070789,6.86008097362813,38.2085385815787,0.94445899559232,0.85422912588871,0.973827839610643,0.682623800752782,0.581625891913569,0.715497524727107,0.681956510843296,0.582810153942576,0.690259027831472
335,75498,"Beckley, WV MSA",11.6119578529329,4.96716074158315,29.7506751200933,0.913881878261604,0.798677745290506,0.966387317398232,0.651522773053247,0.52178472469234,0.710652189908695,0.652149103379446,0.523632044117121,0.693815944879422
336,66357,"Sheboygan, WI MSA",7.36750084476733,3.31546395200039,19.074821937204,0.864268763442323,0.698383087713365,0.947574871037219,0.575158398298,0.387098570872615,0.669600140473343,0.575315492761197,0.314707047133645,0.628246831513708
337,62620,"Muncie, IN MSA",4.83415415199068,3.53796617548793,11.4447921068565,0.793138578423651,0.717351735319491,0.912624013554523,0.544602676780147,0.458364016288728,0.680566433177265,0.548647874519888,0.459887552586512,0.596909064674361
338,68979,"Anniston-Oxford, AL MSA",4.23558270091926,3.15053390199548,6.49389617005678,0.76390497586484,0.682593480626689,0.846009241014512,0.604609283033413,0.510731562862883,0.699402291155487,0.60717988378204,0.506273410154758,0.563528359280195
339,64830,"California-Lexington Park, MD MSA",5.47933090868844,3.80749342554783,9.29123677440652,0.817495964988293,0.737360019247803,0.892371702037065,0.568653718660148,0.478174460927089,0.653193821703638,0.571137858167826,0.445360791962265,0.531366920634998
340,76309,"Williamsport, PA MSA",10.6961930762595,4.1509539376733,23.1424233384107,0.906508793093916,0.759091520885312,0.956789313488175,0.673515537125544,0.508407776127502,0.729829861897238,0.673510239049978,0.510199048422178,0.685788329351865
341,71193,"Twin Falls, ID MSA",5.6940307662475,3.8853322962125,8.43668367232393,0.824377485642034,0.742621756966625,0.881470013711615,0.637819470076293,0.543841010561471,0.703447505257634,0.639704266853577,0.543576909345876,0.599711792718096
342,65664,"Longview, WA MSA",5.55299103495303,2.94952422669973,12.5372843097465,0.819916871159066,0.660962269457636,0.920237909957693,0.593126189118085,0.415135213260928,0.705461657255782,0.593743783814006,0.413320084007472,0.677384167939156
343,41300,"Michigan City-La Porte, IN MSA",2.88363722801446,2.55467554611531,3.24299680348224,0.653215740771749,0.60856085951086,0.691643235995105,0.375834343999785,0.325302679355613,0.419319070571946,0.374434944719073,0.322949445440425,0.0361356869072264
344,67626,"Kankakee, IL MSA",5.09046338001655,2.89617322615078,14.8254743298556,0.803554229674716,0.654716785939952,0.932548532495436,0.615549743454744,0.444672239250176,0.763645706201143,0.611896950188172,0.444170694358659,0.717892747749427
345,51495,"Watertown-Fort Drum, NY MSA",3.84613160104965,2.6872792755685,6.42052588924475,0.739998496222259,0.627876414226263,0.844249518302678,0.468725092978755,0.343873487567368,0.58481201574017,0.468840473461921,0.344637871778923,0.364331296308945
346,62422,"Lewiston-Auburn, ME MSA",8.01516793333663,4.76726023566121,27.4457462036148,0.875236550460683,0.790235911075389,0.963564481264922,0.576502343143908,0.481118692821848,0.675619720688722,0.576159163427835,0.481578383269681,0.675642314215545
347,52780,"Sebring-Avon Park, FL MSA",3.74469416445785,2.87171585364834,7.04346463544458,0.732955494872896,0.65177613281984,0.858024416709962,0.495194565372738,0.402472971467787,0.638046017853077,0.496886011404677,0.411497848341273,0.560459341780064
348,56462,"Decatur, IL MSA",4.70268598388279,3.55532659318205,6.82751986716354,0.787355565855931,0.718731887552139,0.853533930408694,0.542848681875576,0.465121057119028,0.617806585825108,0.542335453604389,0.462306116407806,0.428663311255722
349,70384,"Fond du Lac, WI MSA",8.97149899424178,5.55337269829918,16.6742369074453,0.888535906804221,0.819929247625273,0.940027240493777,0.680673567605534,0.60253942727477,0.739315558637689,0.674477219384923,0.572437922601907,0.717817743879293
350,44506,"Bay City, MI MSA",4.05272336015245,2.85229001415418,5.16927010460425,0.753252341417554,0.649404515306085,0.8065490911165,0.431567577483059,0.314455044255926,0.491672036129273,0.430545567625884,0.312771246438542,0.259158212701353
351,41863,"Gettysburg, PA MSA",2.68470714700014,2.27645201079739,3.55698224237246,0.627519895003301,0.560719929409045,0.71886280789161,0.406334062289345,0.331330871005829,0.50889414457095,0.406398256777581,0.326206877404777,0.180473369410189
352,67668,"Lima, OH MSA",7.77293484229072,3.48686443922424,18.0681258578841,0.871348464860501,0.713209384124357,0.94465391663388,0.660585707291198,0.481553737690066,0.743576068385976,0.661127867253514,0.476570170182058,0.686590754616414
