Metropolitan_Statistical_Area,beta_JantoJun2020_MAP,beta_JantoJul2020_MAP,beta_JantoAug2020_MAP,beta_JantoSep2020_MAP
"Texarkana, TX-AR MSA",0.568974608687544,0.504450431923759,0.379107802378217,0.586069636663273
"Florence-Muscle Shoals, AL MSA",0.411023241098354,0.342940176848784,0.393418520721108,0.422542435942499
"Valdosta, GA MSA",1.83478619565306,1.07625128899347,1.06135963185551,1.15057431672299
"Vineland-Bridgeton, NJ MSA",0.252047594295526,0.42255159689445,0.95782132700158,0.384127020661615
"Rocky Mount, NC MSA",0.754306049228514,0.738528499614702,0.43488260314464,2.11435086782471
"Albany, GA MSA",0.651795150434512,0.383641511525704,0.3729997980118,0.424691068468739
"Sioux City, IA-NE-SD MSA",0.43470764560858,0.373235006994291,0.327782124257962,0.374217342232567
"Rapid City, SD MSA",1.37734036137062,0.607591166484997,0.573028660447706,0.336788457143959
"Logan, UT-ID MSA",2.25760547051573,1.54556733069322,1.45106803096227,0.452738341955578
"Morristown, TN MSA",0.406930588572411,0.347552358673267,0.552237134438372,0.930327822546109
"Dalton, GA MSA",0.297683969869783,0.698243748358563,2.2100330155374,1.32540399443454
"Flagstaff, AZ MSA",0.565740331331622,1.26322055574938,0.761193142380589,0.26439409322056
"Winchester, VA-WV MSA",0.437571136777787,0.433983067348513,0.395345851350641,0.39543564219708
"Lebanon, PA MSA",0.953122763791931,1.77010233678444,1.11459853783772,0.747724167942213
"Morgantown, WV MSA",0.532182948182358,0.556485485373822,0.665319979131698,0.420462969479665
"Sumter, SC MSA",1.04084589616664,1.40894577826023,1.04154956347378,1.46772917766326
"The Villages, FL MSA",1.14539134557823,0.404005107628412,0.306604300699807,0.715762967115723
"Sherman-Denison, TX MSA",0.269832727505225,0.298394832195353,0.241557419478483,0.23620653083452
"Wheeling, WV-OH MSA",1.22410385685757,2.49379161291355,4.52553880372076,0.964151420616652
"La Crosse-Onalaska, WI-MN MSA",3.36329982271622,0.609066704599429,0.18668512667311,0.808723537401515
"Hammond, LA MSA",0.320263251937586,0.37731062147968,0.327814858161848,0.336704326093858
"Napa, CA MSA",0.277960397399252,0.302978367399713,0.832564368194228,0.276559829018901
"Harrisonburg, VA MSA",0.518759285847874,0.474623338209319,0.468054127578734,0.471187808527397
"Jonesboro, AR MSA",0.48051043316726,0.656613133958172,0.323578823965694,0.570502173079276
"Carbondale-Marion, IL MSA",1.23967840833764,0.838336801450893,0.280979505130283,1.03616829421795
"Springfield, OH MSA",0.450851646035222,3.91945467837013,0.492249958344746,0.504121409764591
"Battle Creek, MI MSA",1.08172539218351,0.698176649358913,0.639354860109347,0.659387399683953
"Albany-Lebanon, OR MSA",0.512413106739155,0.364252049270825,0.410951863595092,1.19705295501922
"Mount Vernon-Anacortes, WA MSA",0.348084347767345,0.637150294910342,1.20473345202649,0.483888260261662
"Manhattan, KS MSA",2.18258354280306,1.20457936328798,0.984960892283261,1.87787026757028
"Bismarck, ND MSA",0.711932068818062,0.566140416884306,0.428171805725602,0.450978168570392
"Johnstown, PA MSA",2.31908253087794,2.42231111239866,1.93178887726456,1.78391744803114
"Sierra Vista-Douglas, AZ MSA",0.860696897439795,0.655057336219927,1.6275036218849,0.859299144451135
"Lawton, OK MSA",0.225221366549921,0.977054252890373,0.42986845651803,0.835509159533079
"Cleveland, TN MSA",0.713670171564607,1.92491360895488,0.227991958528056,0.353096842606749
"Pittsfield, MA MSA",0.476754478603162,2.98154139965666,0.216287842834506,5.35936051766639
"Ames, IA MSA",0.346031175792348,0.317141841588383,0.299211230113451,0.808611147903785
"Staunton, VA MSA",0.427489860214304,0.485752544745592,3.02512259456122,0.488404026614301
"Glens Falls, NY MSA",0.304884207197218,0.270742829861273,0.277961392712499,0.286021908903228
"Goldsboro, NC MSA",2.36592804488825,2.48140574377307,0.688277671903186,0.676347762711736
"Farmington, NM MSA",0.306299631569391,0.715968246265644,1.27419391921084,1.27917125536493
"New Bern, NC MSA",0.366887396609921,0.369082849631771,0.350979254942266,0.354091082578799
"San Angelo, TX MSA",3.85476331959212,8.20381254967179,0.363836541764876,0.656039704458921
"St. Joseph, MO-KS MSA",0.614676354586702,0.509390968171254,0.548345997057293,0.71414733323552
"Lawrence, KS MSA",0.518404372295792,0.422512802512233,0.556738970072945,1.4730403388702
"Missoula, MT MSA",0.498446353978056,1.33495724094993,0.593710076576064,1.05946432079685
"Wenatchee, WA MSA",0.28596525797629,0.319810064502889,0.300485307880625,0.273285507990079
"Altoona, PA MSA",0.316092539982883,0.432455550764724,0.311626644684387,0.303795848297592
"Mansfield, OH MSA",0.27492063188363,0.289688478400896,2.0178546235264,1.26409748293999
"Owensboro, KY MSA",1.78700595393398,2.80291172200607,0.913740483244361,0.409604295801563
"Brunswick, GA MSA",0.679723392593543,0.353674611537056,1.5147090495046,1.30379539424967
"Sheboygan, WI MSA",3.32128814089573,1.97801097894316,3.71048243348069,1.16664998004244
"Weirton-Steubenville, WV-OH MSA",1.22556945081473,0.994417195854465,1.53341468042922,0.310483962312049
"Beckley, WV MSA",0.240804264518853,2.64009419083187,0.597557075013366,1.75321275625781
"California-Lexington Park, MD MSA",1.40181500645386,2.13320696964283,0.465660305919619,0.688762179973108
"Anniston-Oxford, AL MSA",0.377254528770036,0.4272744977124,0.385508197588571,0.408600594496168
"Muncie, IN MSA",0.593876475672768,0.660267885522086,0.532586421707411,0.441473039780274
"Williamsport, PA MSA",1.15001965637474,0.341291980008477,0.495033790694398,0.496650374929418
"Twin Falls, ID MSA",0.536554909282474,0.701431146450506,0.578669873058121,0.591312626032547
"Longview, WA MSA",0.523603219928596,0.469888067384198,0.519744631420797,1.1337107912974
"Michigan City-La Porte, IN MSA",0.266307261111671,0.283273990973174,0.269465405744339,0.415279548137792
"Kankakee, IL MSA",0.596973545145919,0.586812727227249,0.566487846517378,0.636447447230393
"Lewiston-Auburn, ME MSA",0.35687700205344,0.356977861422891,0.433578150670066,0.392892035943467
"Watertown-Fort Drum, NY MSA",0.804898772391442,0.33451662974603,0.469117176338776,1.02773652152577
"Sebring-Avon Park, FL MSA",0.505146692916467,0.532315602201803,0.393430894615934,0.798278634432737
"Decatur, IL MSA",0.424802827216294,0.435942782004487,0.404490742991946,0.898510841398145
"Fond du Lac, WI MSA",0.689573877845492,2.76458593559122,1.47812751763802,4.52147252553711
"Gettysburg, PA MSA",0.33703944651282,0.332568845109284,0.358728642851308,0.371565194083029
"Mankato, MN MSA",0.259450496695861,0.506020319025936,0.250127771974772,0.258441227521491
"Bay City, MI MSA",0.697854960968324,0.999982575472309,0.778373088668032,1.61115939498385
"Gadsden, AL MSA",0.410512658334468,1.61559503154095,0.600358765329352,0.434449917034534
"Lima, OH MSA",0.411315768397354,0.540197600998956,0.344038805173837,0.380249093633885
"Ithaca, NY MSA",1.90925152880959,1.92320357860668,1.22265139777868,2.56884300336955
"Cheyenne, WY MSA",0.976408570543157,0.339220320103119,0.318944361748066,0.894870759345331
"Grand Forks, ND-MN MSA",2.7093906026352,0.774755231325789,1.44528850089042,0.424797916310235
"Hot Springs, AR MSA",5.05796766511691,0.401689392688915,5.34387774365441,0.461474722003381
"Victoria, TX MSA",0.251835361988353,0.567896944645846,3.37927049755154,0.660436471139113
"Rome, GA MSA",0.325401357946138,0.330937839481358,0.253725577522598,0.505024364815765
"Dubuque, IA MSA",0.963077192100748,2.07843947394247,2.13851698293289,1.17971630204851
"Cape Girardeau, MO-IL MSA",1.76830313681458,0.273218158386868,0.953008289025646,0.686176901884211
"Cumberland, MD-WV MSA",1.16555678396961,0.36391447708969,0.289201917846117,1.46712055140251
"Pocatello, ID MSA",1.60040746468182,2.26680349125415,1.25186509327143,0.551425806399
"Fairbanks, AK MSA",1.82842842486938,2.08440361871967,0.815656982647512,1.17591994792145
"Corvallis, OR MSA",0.617389601302466,0.504510673265954,2.77363506379704,0.973810630809067
"Ocean City, NJ MSA",0.428758663396744,0.456087386865325,0.418856185028239,0.423812435277315
"Parkersburg-Vienna, WV MSA",3.09581451056957,0.471513888141877,0.382091225340864,0.489579572967277
"Grants Pass, OR MSA",1.68851880428208,0.245087073269326,0.42165430860829,0.404774181174079
"Pine Bluff, AR MSA",0.42408223018789,1.77318197868567,1.9255172153295,0.777730164640651
"Columbus, IN MSA",0.335308440646496,0.364222879899462,0.369539024363005,0.33393317395458
"Midland, MI MSA",3.16037396153845,0.658184150685847,0.761038587804973,0.500106858953741
"Hinesville, GA MSA",0.364878477004178,0.343822892515912,0.266750893989501,0.301058645180268
"Bloomsburg-Berwick, PA MSA",0.906884497422097,0.782937592552281,1.00406256271866,0.95257889680204
"Kokomo, IN MSA",0.530354704674052,0.332648298886079,0.270243560931695,0.195056866229361
"Elmira, NY MSA",1.33236593709278,1.83796391572716,0.64721898666007,0.998299995924749
"Great Falls, MT MSA",0.546998871886224,0.692166394329878,0.801629511567668,0.558019853771758
"Casper, WY MSA",0.285536449102522,0.288311098638759,0.691324277225974,0.278850496648664
"Grand Island, NE MSA",1.76078367892625,1.16928315177485,1.04275834417744,0.649721203093466
"Danville, IL MSA",0.846527261409375,1.11925238003024,0.467031529521494,1.55777060991244
"Lewiston, ID-WA MSA",0.611655947276348,1.7987497301829,0.317028835095164,0.511587955760023
"Walla Walla, WA MSA",0.535960870068842,1.05674069331378,0.528643096760599,0.66315846916278
"Enid, OK MSA",1.59163707239657,0.208763153852118,0.274200579767765,0.220193038140902
"Carson City, NV MSA",0.233145313414728,0.551779903303846,0.359358620744741,0.221563686517469
